Ticker,Date,Open,High,Low,Close,Adj Close,Volume
MSFT,"Feb 17, 2022",296.36,296.80,290.00,290.73,283.40,"32,461,600"
MSFT,"Feb 16, 2022",298.37,300.87,293.68,299.50,291.95,"29,982,100"
MSFT,"Feb 15, 2022",300.01,300.80,297.02,300.47,292.29,"27,058,300"
MSFT,"Feb 14, 2022",293.77,296.76,291.35,295.00,286.97,"36,359,500"
MSFT,"Feb 11, 2022",303.19,304.29,294.22,295.04,287.01,"39,175,600"
MSFT,"Feb 10, 2022",304.04,309.12,300.70,302.38,294.15,"45,386,200"
MSFT,"Feb 9, 2022",309.87,311.93,307.39,311.21,302.74,"31,284,700"
MSFT,"Feb 8, 2022",301.25,305.56,299.95,304.56,296.27,"32,421,200"
MSFT,"Feb 7, 2022",306.17,307.84,299.90,300.95,292.76,"28,533,300"
MSFT,"Feb 4, 2022",300.21,308.80,299.97,305.94,297.61,"35,096,500"
MSFT,"Feb 3, 2022",309.49,311.23,299.96,301.25,293.05,"43,730,000"
MSFT,"Feb 2, 2022",309.63,315.12,308.88,313.46,304.92,"36,636,000"
MSFT,"Feb 1, 2022",310.41,310.63,305.13,308.76,300.35,"40,950,400"
MSFT,"Jan 31, 2022",308.95,312.38,306.37,310.98,302.51,"46,444,500"
MSFT,"Jan 28, 2022",300.23,308.48,294.45,308.26,299.87,"49,743,700"
MSFT,"Jan 27, 2022",302.66,307.30,297.93,299.84,291.68,"53,481,300"
MSFT,"Jan 26, 2022",307.99,308.50,293.03,296.71,288.63,"90,428,900"
MSFT,"Jan 25, 2022",291.52,294.99,285.17,288.49,280.63,"72,848,600"
MSFT,"Jan 24, 2022",292.20,297.11,276.05,296.37,288.30,"85,731,500"
MSFT,"Jan 21, 2022",302.69,304.11,295.61,296.03,287.97,"57,984,400"
MSFT,"Jan 20, 2022",309.07,311.65,301.14,301.60,293.39,"35,380,700"
MSFT,"Jan 19, 2022",306.29,313.91,302.70,303.33,295.07,"45,933,900"
MSFT,"Jan 18, 2022",304.07,309.80,301.74,302.65,294.41,"42,333,200"
MSFT,"Jan 14, 2022",304.25,310.82,303.75,310.20,301.75,"39,846,400"
MSFT,"Jan 13, 2022",320.47,320.88,304.00,304.80,296.50,"45,366,000"
MSFT,"Jan 12, 2022",319.67,323.41,317.08,318.27,309.60,"34,372,200"
MSFT,"Jan 11, 2022",313.38,316.61,309.89,314.98,306.40,"29,386,800"
MSFT,"Jan 10, 2022",309.49,314.72,304.69,314.27,305.71,"44,289,500"
MSFT,"Jan 7, 2022",314.15,316.50,310.09,314.04,305.49,"32,720,000"
MSFT,"Jan 6, 2022",313.15,318.70,311.49,313.88,305.33,"39,646,100"
MSFT,"Jan 5, 2022",325.86,326.07,315.98,316.38,307.76,"40,054,300"
MSFT,"Jan 4, 2022",334.83,335.20,326.12,329.01,320.05,"32,674,300"
MSFT,"Jan 3, 2022",335.35,338.00,329.78,334.75,325.63,"28,865,100"
MSFT,"Dec 31, 2021",338.51,339.36,335.85,336.32,327.16,"18,000,800"
MSFT,"Dec 30, 2021",341.91,343.13,338.82,339.32,330.08,"15,994,500"
MSFT,"Dec 29, 2021",341.30,344.30,339.68,341.95,332.64,"15,042,000"
MSFT,"Dec 28, 2021",343.15,343.81,340.32,341.25,331.96,"15,661,500"
MSFT,"Dec 27, 2021",335.46,342.48,335.43,342.45,333.13,"19,947,000"
MSFT,"Dec 23, 2021",332.75,336.39,332.73,334.69,325.58,"19,617,800"
MSFT,"Dec 22, 2021",328.30,333.61,325.75,333.20,324.13,"24,831,500"
MSFT,"Dec 21, 2021",323.29,327.73,319.80,327.29,318.38,"24,740,600"
MSFT,"Dec 20, 2021",320.05,322.80,317.57,319.91,311.20,"28,326,500"
MSFT,"Dec 17, 2021",320.88,324.92,317.25,323.80,314.98,"47,750,300"
MSFT,"Dec 16, 2021",335.71,336.76,323.02,324.90,316.05,"35,034,800"
MSFT,"Dec 15, 2021",328.61,335.19,324.50,334.65,325.54,"35,381,100"
MSFT,"Dec 14, 2021",333.22,334.64,324.11,328.34,319.40,"44,438,700"
MSFT,"Dec 13, 2021",340.68,343.79,339.08,339.40,330.16,"28,899,400"
MSFT,"Dec 10, 2021",334.98,343.00,334.79,342.54,333.21,"38,095,700"
MSFT,"Dec 9, 2021",334.41,336.49,332.12,333.10,324.03,"22,214,200"
MSFT,"Dec 8, 2021",335.31,335.50,330.80,334.97,325.85,"24,761,000"
MSFT,"Dec 7, 2021",331.64,335.80,330.10,334.92,325.80,"31,021,900"
MSFT,"Dec 6, 2021",323.95,327.45,319.23,326.19,317.31,"30,032,600"
MSFT,"Dec 3, 2021",331.99,332.70,318.03,323.01,314.21,"41,779,300"
MSFT,"Dec 2, 2021",330.30,333.49,327.80,329.49,320.52,"30,766,000"
MSFT,"Dec 1, 2021",335.13,339.28,329.39,330.08,321.09,"33,337,600"
MSFT,"Nov 30, 2021",335.32,337.78,328.99,330.59,321.59,"42,885,600"
MSFT,"Nov 29, 2021",334.94,339.03,334.74,336.63,327.46,"28,563,500"
MSFT,"Nov 26, 2021",334.35,337.93,328.12,329.68,320.70,"24,217,200"
MSFT,"Nov 24, 2021",336.28,338.16,333.91,337.91,328.71,"21,661,300"
MSFT,"Nov 23, 2021",337.05,339.45,333.56,337.68,328.48,"30,427,600"
MSFT,"Nov 22, 2021",344.62,349.67,339.55,339.83,330.58,"31,031,100"
MSFT,"Nov 19, 2021",342.64,345.10,342.20,343.11,333.77,"21,963,400"
MSFT,"Nov 18, 2021",338.18,342.45,337.12,341.27,331.98,"22,463,500"
MSFT,"Nov 17, 2021",338.94,342.19,338.00,339.12,329.89,"19,053,400"
MSFT,"Nov 16, 2021",335.68,340.67,335.51,339.51,329.66,"20,886,800"
MSFT,"Nov 15, 2021",337.54,337.88,334.03,336.07,326.32,"16,723,000"
MSFT,"Nov 12, 2021",333.92,337.23,333.79,336.72,326.95,"23,831,000"
MSFT,"Nov 11, 2021",331.25,333.77,330.51,332.43,322.79,"16,849,800"
MSFT,"Nov 10, 2021",334.57,334.63,329.92,330.80,321.20,"25,500,900"
MSFT,"Nov 9, 2021",337.11,338.72,334.53,335.95,326.21,"21,307,400"
MSFT,"Nov 8, 2021",337.30,337.65,334.44,336.99,327.22,"20,897,000"
MSFT,"Nov 5, 2021",338.51,338.79,334.42,336.06,326.31,"22,570,100"
MSFT,"Nov 4, 2021",332.89,336.54,329.51,336.44,326.68,"23,992,200"
MSFT,"Nov 3, 2021",333.90,334.90,330.65,334.00,324.31,"21,500,100"
MSFT,"Nov 2, 2021",330.31,333.45,330.00,333.13,323.47,"26,487,100"
MSFT,"Nov 1, 2021",331.36,331.49,326.37,329.37,319.82,"27,073,200"
MSFT,"Oct 29, 2021",324.13,332.00,323.90,331.62,322.00,"34,766,000"
MSFT,"Oct 28, 2021",324.33,324.87,321.36,324.35,314.94,"26,297,900"
MSFT,"Oct 27, 2021",316.00,326.10,316.00,323.17,313.80,"52,588,700"
MSFT,"Oct 26, 2021",311.00,312.40,308.60,310.11,301.11,"28,107,300"
MSFT,"Oct 25, 2021",309.36,309.40,306.46,308.13,299.19,"17,554,500"
MSFT,"Oct 22, 2021",310.40,311.09,307.80,309.16,300.19,"17,449,300"
MSFT,"Oct 21, 2021",307.17,311.02,306.36,310.76,301.75,"16,918,100"
MSFT,"Oct 20, 2021",309.21,309.70,306.11,307.41,298.49,"16,537,100"
MSFT,"Oct 19, 2021",308.35,309.30,307.22,308.23,299.29,"17,682,100"
MSFT,"Oct 18, 2021",303.57,308.21,302.69,307.29,298.38,"22,729,300"
MSFT,"Oct 15, 2021",302.34,304.45,300.52,304.21,295.39,"25,384,800"
MSFT,"Oct 14, 2021",299.21,303.27,297.83,302.75,293.97,"27,262,900"
MSFT,"Oct 13, 2021",294.91,297.28,293.49,296.31,287.72,"23,416,300"
MSFT,"Oct 12, 2021",295.34,295.44,292.35,292.88,284.38,"17,974,100"
MSFT,"Oct 11, 2021",292.92,297.97,292.75,294.23,285.70,"19,298,600"
MSFT,"Oct 8, 2021",296.22,296.64,293.76,294.85,286.30,"17,685,700"
MSFT,"Oct 7, 2021",295.18,296.64,293.92,294.85,286.30,"20,430,500"
MSFT,"Oct 6, 2021",285.78,293.63,285.51,293.11,284.61,"28,002,600"
MSFT,"Oct 5, 2021",284.05,290.40,284.05,288.76,280.38,"24,993,000"
MSFT,"Oct 4, 2021",287.40,287.75,280.25,283.11,274.90,"31,350,700"
MSFT,"Oct 1, 2021",282.12,289.98,281.29,289.10,280.71,"30,086,300"
MSFT,"Sep 30, 2021",285.71,287.83,281.62,281.92,273.74,"32,343,600"
MSFT,"Sep 29, 2021",285.10,286.77,283.01,284.00,275.76,"26,353,700"
MSFT,"Sep 28, 2021",289.80,290.78,282.75,283.52,275.30,"43,186,200"
MSFT,"Sep 27, 2021",296.14,296.47,292.94,294.17,285.64,"23,571,700"
MSFT,"Sep 24, 2021",298.23,299.80,296.93,299.35,290.67,"14,999,000"
MSFT,"Sep 23, 2021",298.85,300.90,297.53,299.56,290.87,"18,604,600"
MSFT,"Sep 22, 2021",296.73,300.22,294.51,298.58,289.92,"26,626,300"
MSFT,"Sep 21, 2021",295.69,297.54,294.07,294.80,286.25,"22,364,100"
MSFT,"Sep 20, 2021",296.33,298.72,289.52,294.30,285.76,"38,278,700"
MSFT,"Sep 17, 2021",304.17,304.50,299.53,299.87,291.17,"41,372,500"
MSFT,"Sep 16, 2021",303.76,305.31,300.76,305.22,296.37,"19,550,800"
MSFT,"Sep 15, 2021",303.26,305.32,301.82,304.82,295.98,"28,356,300"
MSFT,"Sep 14, 2021",299.56,301.39,298.10,299.79,291.09,"21,853,400"
MSFT,"Sep 13, 2021",297.55,298.54,294.08,296.99,288.38,"23,652,900"
MSFT,"Sep 10, 2021",298.42,299.92,295.38,295.71,287.13,"19,633,400"
MSFT,"Sep 9, 2021",300.82,302.14,297.00,297.25,288.63,"19,927,000"
MSFT,"Sep 8, 2021",299.78,300.61,297.47,300.21,291.50,"15,046,800"
MSFT,"Sep 7, 2021",301.01,301.09,298.20,300.18,291.47,"17,180,400"
MSFT,"Sep 3, 2021",300.99,302.60,300.26,301.14,292.40,"14,747,900"
MSFT,"Sep 2, 2021",302.20,303.36,300.18,301.15,292.41,"16,285,600"
GOOGL,"Aug 31, 2022",110.65,110.85,108.13,108.22,107.83,"28,627,000"
GOOGL,"Aug 30, 2022",110.17,110.50,107.80,108.94,108.55,"27,513,300"
GOOGL,"Aug 29, 2022",109.99,110.95,108.80,109.42,109.02,"21,191,200"
GOOGL,"Aug 26, 2022",114.72,115.12,110.19,110.34,109.94,"37,245,700"
GOOGL,"Aug 25, 2022",114.24,116.72,114.11,116.65,116.23,"16,956,800"
GOOGL,"Aug 24, 2022",113.50,114.78,112.87,113.69,113.28,"17,734,600"
GOOGL,"Aug 23, 2022",113.48,115.01,113.43,113.86,113.45,"15,870,400"
GOOGL,"Aug 22, 2022",115.20,115.63,113.85,114.24,113.83,"21,456,600"
GOOGL,"Aug 19, 2022",119.06,119.15,116.76,117.21,116.79,"21,809,500"
GOOGL,"Aug 18, 2022",119.43,120.82,118.72,120.17,119.74,"17,987,700"
GOOGL,"Aug 17, 2022",120.12,121.29,119.38,119.55,119.12,"22,847,000"
GOOGL,"Aug 16, 2022",121.52,122.43,120.64,121.70,121.26,"19,041,200"
GOOGL,"Aug 15, 2022",121.13,122.30,120.61,122.08,121.64,"19,494,800"
GOOGL,"Aug 12, 2022",120.26,121.68,119.46,121.68,121.24,"19,096,300"
GOOGL,"Aug 11, 2022",121.28,121.49,118.56,118.84,118.41,"24,293,700"
GOOGL,"Aug 10, 2022",118.78,120.92,118.41,119.70,119.27,"30,930,400"
GOOGL,"Aug 9, 2022",117.14,117.32,115.71,116.63,116.21,"19,086,500"
GOOGL,"Aug 8, 2022",118.39,120.15,116.88,117.30,116.88,"19,138,300"
GOOGL,"Aug 5, 2022",116.23,118.11,116.00,117.47,117.05,"19,159,500"
GOOGL,"Aug 4, 2022",117.48,118.78,116.89,118.19,117.76,"21,602,900"
GOOGL,"Aug 3, 2022",115.71,118.62,115.48,118.08,117.65,"28,499,000"
GOOGL,"Aug 2, 2022",114.00,116.35,113.72,115.13,114.71,"20,236,000"
GOOGL,"Aug 1, 2022",115.30,116.72,114.34,114.86,114.45,"26,034,300"
GOOGL,"Jul 29, 2022",113.08,116.71,113.06,116.32,115.90,"37,223,400"
GOOGL,"Jul 28, 2022",112.37,114.34,111.46,114.22,113.81,"32,816,600"
GOOGL,"Jul 27, 2022",109.26,113.91,108.01,113.06,112.65,"59,858,500"
GOOGL,"Jul 26, 2022",106.60,107.20,104.07,105.02,104.64,"47,991,000"
GOOGL,"Jul 25, 2022",108.41,109.87,106.30,107.51,107.12,"34,690,900"
GOOGL,"Jul 22, 2022",111.00,112.34,106.50,107.90,107.51,"48,901,200"
GOOGL,"Jul 21, 2022",114.28,114.55,111.11,114.34,113.93,"32,676,200"
GOOGL,"Jul 20, 2022",113.17,115.40,112.48,113.90,113.49,"35,600,400"
GOOGL,"Jul 19, 2022",110.85,114.02,109.56,113.81,113.40,"36,530,900"
GOOGL,"Jul 18, 2022",112.64,113.68,108.37,109.03,108.64,"43,164,600"
GOOGL,"Jul 15, 2022",112.00,113.14,110.90,111.78,111.37,"46,770,000"
GOOGL,"Jul 14, 2022",110.21,111.09,108.37,110.37,109.97,"37,004,000"
GOOGL,"Jul 13, 2022",111.70,114.20,111.20,111.35,110.95,"43,722,000"
GOOGL,"Jul 12, 2022",116.21,116.97,113.69,114.02,113.61,"29,960,000"
GOOGL,"Jul 11, 2022",118.00,118.00,115.33,115.68,115.26,"31,196,000"
GOOGL,"Jul 8, 2022",117.25,119.68,116.90,119.35,118.92,"38,238,000"
GOOGL,"Jul 7, 2022",115.08,119.19,114.83,118.78,118.35,"40,936,000"
GOOGL,"Jul 6, 2022",113.30,115.59,111.48,114.57,114.16,"37,432,000"
GOOGL,"Jul 5, 2022",107.10,113.38,105.73,113.26,112.85,"39,342,000"
GOOGL,"Jul 1, 2022",107.93,109.25,106.73,108.74,108.34,"35,476,000"
GOOGL,"Jun 30, 2022",110.00,110.89,106.75,108.96,108.57,"43,170,000"
GOOGL,"Jun 29, 2022",111.55,113.16,110.87,111.70,111.30,"24,716,000"
GOOGL,"Jun 28, 2022",115.80,117.31,111.85,112.01,111.60,"35,792,000"
GOOGL,"Jun 27, 2022",118.27,118.58,115.18,115.83,115.42,"36,420,000"
GOOGL,"Jun 24, 2022",113.00,118.08,112.95,117.97,117.55,"41,164,000"
GOOGL,"Jun 23, 2022",112.23,112.74,110.50,112.24,111.84,"28,362,000"
GOOGL,"Jun 22, 2022",110.56,113.35,110.38,111.49,111.08,"30,774,000"
GOOGL,"Jun 21, 2022",108.93,112.49,108.60,111.54,111.14,"47,416,000"
GOOGL,"Jun 17, 2022",106.03,108.70,105.05,107.14,106.76,"51,376,000"
GOOGL,"Jun 16, 2022",107.22,108.65,105.14,106.03,105.65,"51,684,000"
GOOGL,"Jun 15, 2022",108.54,111.42,107.67,109.76,109.37,"39,698,000"
GOOGL,"Jun 14, 2022",106.54,107.92,105.80,106.72,106.33,"33,706,000"
GOOGL,"Jun 13, 2022",106.79,108.79,106.12,106.39,106.01,"47,252,000"
GOOGL,"Jun 10, 2022",112.44,113.28,110.37,111.16,110.76,"41,452,000"
GOOGL,"Jun 9, 2022",116.33,118.30,114.78,114.84,114.42,"25,798,000"
GOOGL,"Jun 8, 2022",116.76,118.57,116.60,117.19,116.77,"26,108,000"
GOOGL,"Jun 7, 2022",115.48,117.69,115.05,117.15,116.73,"31,590,000"
GOOGL,"Jun 6, 2022",116.70,119.35,116.16,116.82,116.40,"33,542,000"
GOOGL,"Jun 3, 2022",116.06,116.32,113.52,114.54,114.13,"26,136,000"
GOOGL,"Jun 2, 2022",114.00,117.90,112.95,117.62,117.20,"37,992,000"
GOOGL,"Jun 1, 2022",114.86,117.10,113.25,113.89,113.48,"36,606,000"
GOOGL,"May 31, 2022",112.75,115.74,112.08,113.76,113.35,"50,012,000"
GOOGL,"May 27, 2022",109.48,112.32,109.14,112.32,111.91,"37,914,000"
GOOGL,"May 26, 2022",105.68,108.65,105.22,107.79,107.40,"37,948,000"
GOOGL,"May 25, 2022",104.99,106.50,103.86,105.81,105.42,"40,258,000"
GOOGL,"May 24, 2022",105.77,106.46,101.88,105.97,105.59,"76,780,000"
GOOGL,"May 23, 2022",109.59,112.15,108.74,111.49,111.09,"37,184,000"
GOOGL,"May 20, 2022",111.95,112.18,105.80,108.91,108.51,"48,962,000"
GOOGL,"May 19, 2022",111.43,113.01,110.00,110.38,109.99,"34,144,000"
GOOGL,"May 18, 2022",115.00,115.40,111.56,111.90,111.50,"35,126,000"
GOOGL,"May 17, 2022",116.84,116.90,114.87,116.47,116.05,"23,054,000"
GOOGL,"May 16, 2022",114.96,116.17,113.89,114.44,114.03,"25,990,000"
GOOGL,"May 13, 2022",114.53,117.88,113.61,116.05,115.63,"35,038,000"
GOOGL,"May 12, 2022",111.38,114.29,109.82,112.84,112.44,"53,836,000"
GOOGL,"May 11, 2022",113.24,116.36,113.24,113.60,113.19,"37,534,000"
GOOGL,"May 10, 2022",115.51,116.25,112.90,114.39,113.98,"39,900,000"
GOOGL,"May 9, 2022",113.25,115.08,112.00,112.51,112.10,"40,802,000"
GOOGL,"May 6, 2022",115.18,117.57,114.02,115.75,115.33,"39,710,000"
GOOGL,"May 5, 2022",120.20,121.04,115.01,116.51,116.08,"45,840,000"
GOOGL,"May 4, 2022",117.03,122.85,115.12,122.26,121.82,"49,916,000"
GOOGL,"May 3, 2022",116.43,118.44,116.03,117.33,116.91,"24,968,000"
GOOGL,"May 2, 2022",113.40,116.75,112.60,116.58,116.16,"35,534,000"
GOOGL,"Apr 29, 2022",116.73,117.92,113.81,114.11,113.70,"42,676,000"
GOOGL,"Apr 28, 2022",116.42,119.65,114.11,118.52,118.09,"48,884,000"
GOOGL,"Apr 27, 2022",114.47,117.24,112.74,114.29,113.88,"91,820,000"
GOOGL,"Apr 26, 2022",122.29,122.51,118.51,118.65,118.22,"73,054,000"
GOOGL,"Apr 25, 2022",119.10,123.28,118.51,123.07,122.63,"46,128,000"
GOOGL,"Apr 22, 2022",125.00,125.40,118.93,119.64,119.20,"56,884,000"
GOOGL,"Apr 21, 2022",129.25,130.10,124.53,124.81,124.36,"36,446,000"
GOOGL,"Apr 20, 2022",130.89,131.40,127.50,128.04,127.58,"31,696,000"
GOOGL,"Apr 19, 2022",127.69,130.33,127.00,130.01,129.54,"26,490,000"
GOOGL,"Apr 18, 2022",127.00,128.21,126.18,127.68,127.22,"20,808,000"
GOOGL,"Apr 14, 2022",130.48,130.48,126.60,126.73,126.27,"31,598,000"
GOOGL,"Apr 13, 2022",128.00,130.33,127.74,129.89,129.42,"27,928,000"
GOOGL,"Apr 12, 2022",131.60,131.60,126.79,127.71,127.25,"32,710,000"
GOOGL,"Apr 11, 2022",131.82,132.09,128.67,128.82,128.36,"36,884,000"
GOOGL,"Apr 8, 2022",135.58,135.67,132.97,133.29,132.81,"25,142,000"
GOOGL,"Apr 7, 2022",136.01,137.16,134.23,135.89,135.40,"26,234,000"
GOOGL,"Apr 6, 2022",138.75,139.36,135.52,136.55,136.05,"32,468,000"
GOOGL,"Apr 5, 2022",142.87,142.99,140.38,140.59,140.08,"21,418,000"
GOOGL,"Apr 4, 2022",140.36,143.71,140.31,142.97,142.46,"25,942,000"
GOOGL,"Apr 1, 2022",139.50,140.47,138.31,140.15,139.64,"25,942,000"
GOOGL,"Mar 31, 2022",142.05,142.11,139.02,139.07,138.57,"37,524,000"
GOOGL,"Mar 30, 2022",142.46,142.72,141.60,141.94,141.43,"19,884,000"
GOOGL,"Mar 29, 2022",142.65,143.79,142.04,142.51,141.99,"34,318,000"
GOOGL,"Mar 28, 2022",140.90,142.00,139.81,141.46,140.94,"35,050,000"
GOOGL,"Mar 25, 2022",141.92,142.04,139.74,141.67,141.16,"24,126,000"
GOOGL,"Mar 24, 2022",139.20,141.62,137.75,141.57,141.06,"26,396,000"
GOOGL,"Mar 23, 2022",138.70,139.59,137.84,138.28,137.78,"25,154,000"
GOOGL,"Mar 22, 2022",136.10,141.05,136.10,139.87,139.36,"35,496,000"
GOOGL,"Mar 21, 2022",136.16,137.05,134.09,136.10,135.61,"26,832,000"
GOOGL,"Mar 18, 2022",133.42,136.24,132.26,136.13,135.63,"44,566,000"
GOOGL,"Mar 17, 2022",133.15,134.08,132.18,133.84,133.36,"28,264,000"
GOOGL,"Mar 16, 2022",130.73,133.33,128.73,133.28,132.80,"35,576,000"
GOOGL,"Mar 15, 2022",126.98,129.85,125.72,129.20,128.73,"30,920,000"
GOOGL,"Mar 14, 2022",130.25,130.41,125.28,125.95,125.50,"38,812,000"
GOOGL,"Mar 11, 2022",133.49,133.80,129.63,129.87,129.40,"31,526,000"
GOOGL,"Mar 10, 2022",131.27,133.27,130.91,132.43,131.95,"27,102,000"
GOOGL,"Mar 9, 2022",131.25,133.74,129.90,133.42,132.94,"37,026,000"
GOOGL,"Mar 8, 2022",126.25,131.25,125.67,127.10,126.65,"40,428,000"
GOOGL,"Mar 7, 2022",131.49,131.74,126.29,126.38,125.92,"45,112,000"
GOOGL,"Mar 4, 2022",132.93,133.85,130.34,131.91,131.43,"30,430,000"
GOOGL,"Mar 3, 2022",136.01,136.44,133.03,133.90,133.42,"24,604,000"
GOOGL,"Mar 2, 2022",134.63,135.26,133.07,134.57,134.09,"23,520,000"
GOOGL,"Mar 1, 2022",134.88,136.26,133.22,134.06,133.58,"26,496,000"
GOOGL,"Feb 28, 2022",133.05,135.75,132.59,135.06,134.57,"38,864,000"
GOOGL,"Feb 25, 2022",133.55,135.27,131.75,134.46,133.97,"36,406,000"
GOOGL,"Feb 24, 2022",124.95,133.00,124.95,132.69,132.21,"54,456,000"
GOOGL,"Feb 23, 2022",131.65,132.05,127.53,127.59,127.13,"32,786,000"
GOOGL,"Feb 22, 2022",129.84,132.18,128.22,129.81,129.34,"44,990,000"
GOOGL,"Feb 18, 2022",133.47,134.07,130.20,130.40,129.93,"45,620,000"
GOOGL,"Feb 17, 2022",136.24,137.11,132.48,132.54,132.06,"38,950,000"
GOOGL,"Feb 16, 2022",136.65,138.09,134.92,137.74,137.24,"25,022,000"
GOOGL,"Feb 15, 2022",137.57,138.11,135.82,136.61,136.12,"26,680,000"
GOOGL,"Feb 14, 2022",133.26,136.30,133.26,135.53,135.04,"34,302,000"
GOOGL,"Feb 11, 2022",138.60,139.16,133.40,134.28,133.80,"39,958,000"
GOOGL,"Feb 10, 2022",139.70,141.48,137.96,138.62,138.12,"39,330,000"
GOOGL,"Feb 9, 2022",140.96,142.52,140.19,141.59,141.08,"40,144,000"
GOOGL,"Feb 8, 2022",139.03,140.00,137.01,139.40,138.90,"54,284,000"
GOOGL,"Feb 7, 2022",144.25,144.25,138.90,139.20,138.70,"54,974,000"
GOOGL,"Feb 4, 2022",143.44,144.88,140.51,143.29,142.78,"57,998,000"
GOOGL,"Feb 3, 2022",145.71,149.68,142.67,143.09,142.57,"71,518,000"
GOOGL,"Feb 2, 2022",151.25,151.55,145.52,148.00,147.47,"123,200,000"
GOOGL,"Feb 1, 2022",137.59,137.79,134.37,137.64,137.15,"68,644,000"
GOOGL,"Jan 31, 2022",134.16,135.47,132.21,135.30,134.81,"39,986,000"
GOOGL,"Jan 28, 2022",129.66,133.36,128.49,133.35,132.87,"34,362,000"
GOOGL,"Jan 27, 2022",131.30,132.65,128.93,129.01,128.54,"31,950,000"
GOOGL,"Jan 26, 2022",131.12,133.00,127.14,129.23,128.77,"49,130,000"
GOOGL,"Jan 25, 2022",128.74,129.40,126.50,126.93,126.48,"46,960,000"
GOOGL,"Jan 24, 2022",125.98,131.20,124.50,130.80,130.33,"76,622,000"
GOOGL,"Jan 21, 2022",132.59,134.87,130.09,130.35,129.88,"55,652,000"
GOOGL,"Jan 20, 2022",136.25,137.63,132.96,133.31,132.83,"29,908,000"
GOOGL,"Jan 19, 2022",136.52,137.96,135.02,135.12,134.63,"28,648,000"
GOOGL,"Jan 18, 2022",136.18,137.13,135.44,136.00,135.51,"34,872,000"
GOOGL,"Jan 14, 2022",137.08,140.74,137.00,139.48,138.98,"29,662,000"
GOOGL,"Jan 13, 2022",141.54,142.85,138.41,138.59,138.09,"31,436,000"
GOOGL,"Jan 12, 2022",141.15,142.61,140.69,141.43,140.92,"26,108,000"
GOOGL,"Jan 11, 2022",138.01,140.22,136.69,139.74,139.23,"28,730,000"
GOOGL,"Jan 10, 2022",135.08,138.82,133.16,138.67,138.17,"44,408,000"
GOOGL,"Jan 7, 2022",138.15,138.45,135.77,137.02,136.52,"29,760,000"
GOOGL,"Jan 6, 2022",137.00,139.94,136.56,137.75,137.25,"37,348,000"
GOOGL,"Jan 5, 2022",144.42,144.50,137.69,137.77,137.28,"54,618,000"
GOOGL,"Jan 4, 2022",145.40,146.49,143.72,144.40,143.88,"28,400,000"
GOOGL,"Jan 3, 2022",145.05,145.85,143.71,144.99,144.47,"28,646,000"
GOOGL,"Dec 31, 2021",146.05,146.70,144.85,144.85,144.33,"18,136,000"
GOOGL,"Dec 30, 2021",146.69,147.30,145.99,146.20,145.67,"15,688,000"
GOOGL,"Dec 29, 2021",146.64,147.42,145.65,146.65,146.13,"17,788,000"
GOOGL,"Dec 28, 2021",148.24,148.30,146.05,146.69,146.16,"18,200,000"
GOOGL,"Dec 27, 2021",147.26,148.34,147.17,147.91,147.37,"15,976,000"
GOOGL,"Dec 23, 2021",146.50,148.24,146.45,146.92,146.39,"26,384,000"
GOOGL,"Dec 22, 2021",143.07,146.50,143.07,146.41,145.89,"26,322,000"
GOOGL,"Dec 21, 2021",142.05,143.87,140.50,143.47,142.95,"28,756,000"
GOOGL,"Dec 20, 2021",140.00,141.77,139.32,141.61,141.10,"27,192,000"
GOOGL,"Dec 17, 2021",142.50,143.83,141.30,141.73,141.21,"50,416,000"
GOOGL,"Dec 16, 2021",147.17,147.68,143.61,144.45,143.92,"33,650,000"
GOOGL,"Dec 15, 2021",143.41,146.72,141.68,146.44,145.91,"36,370,000"
GOOGL,"Dec 14, 2021",143.97,144.48,141.21,143.91,143.39,"38,446,000"
GOOGL,"Dec 13, 2021",147.78,147.97,145.52,145.83,145.30,"27,070,000"
GOOGL,"Dec 10, 2021",148.70,148.98,146.70,148.00,147.47,"24,458,000"
GOOGL,"Dec 9, 2021",147.59,149.10,147.12,147.64,147.11,"23,270,000"
GOOGL,"Dec 8, 2021",147.60,148.39,146.41,148.19,147.65,"24,270,000"
GOOGL,"Dec 7, 2021",145.60,147.53,145.23,147.27,146.74,"32,240,000"
GOOGL,"Dec 6, 2021",143.04,143.85,140.15,143.15,142.64,"30,618,000"
GOOGL,"Dec 3, 2021",143.68,144.40,140.30,142.00,141.49,"41,230,000"
GOOGL,"Dec 2, 2021",141.25,143.86,140.21,142.97,142.45,"29,194,000"
GOOGL,"Dec 1, 2021",144.00,145.95,140.91,141.05,140.54,"34,020,000"
GOOGL,"Nov 30, 2021",145.01,146.00,141.60,141.90,141.38,"42,068,000"
GOOGL,"Nov 29, 2021",144.00,146.30,143.89,145.53,145.00,"32,596,000"
GOOGL,"Nov 26, 2021",144.35,144.56,141.84,142.18,141.67,"30,470,000"
GOOGL,"Nov 24, 2021",145.47,146.25,144.37,146.12,145.59,"18,040,000"
GOOGL,"Nov 23, 2021",146.15,146.66,144.12,145.78,145.26,"27,218,000"
GOOGL,"Nov 22, 2021",149.33,149.83,146.15,146.30,145.77,"30,594,000"
GOOGL,"Nov 19, 2021",149.98,150.97,148.90,148.93,148.39,"33,682,000"
GOOGL,"Nov 18, 2021",148.24,150.58,147.88,149.84,149.30,"35,608,000"
